date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR MAX EXT TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session,time_of_day_max_price,time_of_day_min_price
1/5/2015,Monday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,4:15,Long,FALSE,green,8:00,5:15,-3.692,Below,intact,intact,intact,-5.538,-3.115,9:00,9:20,DXP,red,Short,TRUE,10:40,-4.135,-4.25,-3.346,-4.923,intact,intact,intact,19:30,15:55
1/2/2015,Friday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,5:00,Long,FALSE,red,7:30,4:30,-4.909,Below,intact,intact,broken,-6.455,-3.227,9:00,9:15,DXP,equal,Long,TRUE,11:20,-3.705,-3.545,-2.591,-4.818,intact,intact,intact,19:30,07:30
12/31/2014,Wednesday,No,RC,Long,FALSE,intact,broken,intact,DX,4:30,Short,TRUE,green,4:30,4:45,4.231,Below,intact,intact,broken,3.231,7.692,8:45,9:20,DXP,green,Long,TRUE,14:25,4.038,4,1.231,6.846,intact,intact,broken,15:35,14:15
12/30/2014,Tuesday,No,DXP/DX,Long,FALSE,intact,intact,broken,DXP,4:45,Long,TRUE,red,5:15,4:30,0.676,Above,intact,intact,intact,-0.059,1.912,8:40,9:20,UXP,red,Short,TRUE,11:25,2.176,2.338,3,1.353,broken,broken,broken,09:50,03:25
12/29/2014,Monday,No,DXP/DX,Short,TRUE,broken,broken,broken,U,4:15,Short,TRUE,green,7:00,5:00,-0.034,Inside,broken,broken,intact,-1.276,0.172,9:20,8:55,DX,red,Short,TRUE,10:45,0.207,0.121,-0.069,0.483,broken,broken,intact,04:05,13:05
12/26/2014,Friday,No,UXP/UX,Short,TRUE,broken,broken,broken,RX,4:45,Long,TRUE,red,6:45,4:30,0.7,Above,broken,intact,intact,-1.333,0.967,9:15,8:55,DXP,red,Short,TRUE,11:30,-1.633,-1.65,-1.1,-2.167,broken,intact,intact,08:55,14:20
12/23/2014,Tuesday,No,DXP/DX,Long,TRUE,broken,broken,broken,RX,5:00,Long,TRUE,red,5:15,6:00,0.404,Above,broken,broken,intact,-1.558,1.865,9:20,8:35,U,green,Long,TRUE,10:35,-0.375,-0.298,0.154,-0.904,broken,broken,intact,14:40,09:20
12/22/2014,Monday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:30,Short,TRUE,red,5:45,4:00,1.35,Below,intact,intact,intact,1.35,3.183,9:05,8:30,DXP,red,Short,TRUE,10:30,2.833,2.758,2.467,3.2,intact,intact,intact,02:45,14:25
12/19/2014,Friday,No,DXP/DX,Short,TRUE,intact,intact,broken,DXP,4:00,Long,TRUE,red,6:00,8:15,0.806,Above,intact,intact,intact,0.645,4.935,8:40,9:20,UXP,red,Long,TRUE,10:40,3.387,3.274,4.452,2.323,broken,intact,intact,15:50,03:30
12/18/2014,Thursday,No,UXP/UX,NO_CONF,NO_CONF,broken,broken,broken,DX,4:00,Long,TRUE,red,4:00,4:00,4.722,Above,intact,broken,broken,1.611,7.111,9:25,8:35,U,red,Short,TRUE,10:30,0.694,1.222,1.944,-0.556,intact,broken,intact,05:40,14:25
12/17/2014,Wednesday,No,UXP/UX,Short,TRUE,broken,broken,intact,RX,4:45,Short,TRUE,red,5:30,5:30,0.676,Below,intact,broken,broken,0.014,0.901,8:35,9:25,D,green,Long,TRUE,10:40,-0.437,-0.43,-0.986,0.113,intact,broken,broken,11:55,07:40
12/16/2014,Tuesday,No,DXP/DX,Long,TRUE,broken,intact,intact,DXP,6:45,Short,TRUE,red,7:30,7:45,0.308,Below,broken,broken,intact,-0.582,0.692,8:40,9:05,RX,green,Long,TRUE,10:55,-0.451,-0.407,-1.154,0.253,intact,intact,broken,11:25,08:40
12/15/2014,Monday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,7:30,Short,TRUE,green,8:15,4:45,0.243,Inside,intact,intact,intact,-0.027,1.595,9:00,8:40,DXP,red,Short,TRUE,10:35,1.919,2.054,0.622,3.216,intact,intact,broken,22:30,15:30
12/12/2014,Friday,No,DXP/DX,Long,TRUE,intact,broken,broken,UX,4:15,Short,TRUE,red,6:45,7:30,0.467,Below,intact,intact,intact,0,2.767,9:00,8:35,DXP,red,Short,TRUE,10:50,1.617,1.65,1.267,1.967,broken,intact,intact,06:50,11:50
12/11/2014,Thursday,No,DXP/DX,Short,TRUE,intact,broken,broken,DX,6:30,Long,FALSE,green,8:15,8:00,-2.163,Below,intact,intact,broken,-3.256,-1.558,8:55,9:20,DXP,green,Long,FALSE,10:30,-1.907,-1.849,-1.488,-2.326,intact,intact,intact,06:35,14:50
12/10/2014,Wednesday,No,RC,Short,TRUE,broken,intact,intact,DX,4:45,Short,TRUE,green,6:00,7:30,0.344,Below,broken,intact,intact,-0.594,1.969,9:10,8:35,DXP,red,Short,TRUE,10:30,1.547,1.547,0.906,2.188,intact,intact,intact,19:40,11:45
12/9/2014,Tuesday,No,DXP/DX,Short,TRUE,intact,broken,intact,RX,4:00,Long,TRUE,green,4:45,4:45,1.179,Above,broken,broken,intact,-0.667,1.718,9:25,9:00,RX,green,Long,TRUE,11:00,0.154,0.09,1.333,-1.026,intact,broken,intact,06:15,22:40
12/8/2014,Monday,No,DXP/DX,Long,TRUE,intact,broken,broken,UX,4:30,Short,TRUE,red,4:45,4:30,3.056,Below,intact,intact,intact,1.222,3.611,8:40,9:10,DXP,red,Short,TRUE,10:35,3.611,3.472,2.778,4.444,intact,intact,intact,02:45,14:15
12/5/2014,Friday,No,RC,Short,TRUE,broken,intact,intact,DXP,4:30,Short,FALSE,red,8:15,5:00,-1.176,Inside,broken,broken,broken,-4,0.353,9:05,8:35,DXP,red,Long,TRUE,13:05,2.853,2.676,0.529,5.176,broken,intact,intact,08:35,10:30
12/4/2014,Thursday,No,RC,Long,TRUE,intact,broken,broken,U,5:30,Short,TRUE,red,5:30,4:30,2.536,Below,intact,intact,intact,1.643,5.464,9:05,8:45,DXP,green,Short,TRUE,11:15,2.911,2.982,1.75,4.071,intact,intact,intact,23:25,09:05
12/3/2014,Wednesday,No,RC,Short,TRUE,intact,intact,broken,DX,4:00,Long,FALSE,red,7:00,8:15,-1.419,Below,broken,broken,broken,-1.645,0.355,8:30,9:00,U,green,Long,FALSE,10:55,0.032,0.161,1,-0.935,broken,broken,broken,11:05,13:55
12/2/2014,Tuesday,No,UXP/UX,NO_CONF,NO_CONF,broken,broken,broken,U,4:30,Short,TRUE,green,8:00,5:30,-0.056,Inside,intact,intact,intact,-0.113,0.915,9:05,8:30,DXP,red,Long,TRUE,10:55,1.423,1.373,0.634,2.211,intact,intact,broken,03:55,14:25
12/1/2014,Monday,No,DXP/DX,NO_CONF,NO_CONF,broken,broken,broken,RX,4:45,Long,TRUE,green,6:00,7:30,1.253,Above,intact,intact,intact,1.2,1.947,8:50,9:10,UXP,green,Long,TRUE,11:00,2.347,2.305,2.768,1.926,intact,intact,intact,15:30,02:50
11/26/2014,Wednesday,No,DXP/DX,Long,TRUE,intact,broken,broken,U,4:30,Long,TRUE,red,7:15,6:15,0.222,Inside,broken,intact,broken,-3.722,0.5,8:50,8:30,DXP,green,Long,TRUE,10:50,-1.806,-2.083,-1.111,-2.5,broken,intact,broken,05:30,08:50
11/25/2014,Tuesday,No,DXP/DX,Long,TRUE,intact,broken,intact,RX,4:30,Long,TRUE,green,4:45,4:30,0.361,Above,intact,intact,broken,-0.333,1.583,8:50,9:25,UXP,red,Short,TRUE,10:35,1.194,1.236,1.5,0.889,intact,intact,broken,09:30,15:25
11/24/2014,Monday,No,RC,Long,TRUE,intact,broken,broken,U,4:00,Short,FALSE,red,5:30,6:00,0.579,Below,intact,intact,broken,-0.105,3,9:15,8:35,DXP,green,Long,FALSE,10:30,1.158,1.132,0,2.316,intact,broken,broken,11:00,15:25
11/21/2014,Friday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,5:00,Short,FALSE,green,7:30,4:15,-5.333,Above,intact,intact,broken,-5.333,-1,9:20,8:30,UX,red,Short,TRUE,11:00,-1.813,-1.75,-2.667,-0.958,broken,broken,broken,07:35,05:05
11/20/2014,Thursday,No,DXP/DX,Long,TRUE,intact,intact,broken,UXP,4:30,Short,FALSE,red,7:00,4:30,-0.643,Inside,broken,intact,intact,-3.571,1,8:35,9:25,UXP,green,Short,FALSE,11:05,-4.214,-4.464,-6.071,-2.357,broken,intact,intact,14:20,04:40
11/19/2014,Wednesday,No,DXP/DX,Long,FALSE,broken,intact,broken,DXP,4:15,Long,TRUE,green,4:15,8:15,2.741,Above,intact,intact,broken,1.407,3.333,9:20,9:00,UXP,green,Short,FALSE,10:35,1.426,1.426,1.852,1,intact,intact,broken,13:55,03:00
11/18/2014,Tuesday,No,UXP/UX,Short,TRUE,broken,intact,intact,UXP,4:00,Long,TRUE,green,8:00,6:30,-0.474,Inside,broken,intact,intact,-4.105,-0.421,9:20,8:30,DXP,red,Short,TRUE,11:35,-4.605,-4.632,-3.263,-5.947,broken,intact,intact,05:00,11:45
11/17/2014,Monday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,5:00,Short,FALSE,red,6:15,5:45,-1.467,Inside,broken,broken,intact,-2.333,0.467,9:05,8:30,U,green,Long,TRUE,13:10,-2,-1.9,-3.6,-0.4,intact,intact,broken,19:45,05:15
11/14/2014,Friday,No,DXP/DX,Short,TRUE,intact,intact,broken,DXP,4:00,Long,TRUE,green,4:00,7:15,5.5,Above,intact,intact,intact,4.55,6.55,8:45,9:00,UXP,green,Short,FALSE,11:00,7.725,7.375,8.55,6.9,intact,intact,intact,14:30,02:40
11/13/2014,Thursday,No,DXP/DX,Long,TRUE,broken,broken,broken,DX,4:45,Short,TRUE,red,5:30,7:45,2.32,Below,intact,intact,intact,1.48,3.24,9:05,8:50,DXP,red,Short,TRUE,11:00,3.38,3.38,2.16,4.6,intact,intact,intact,00:55,14:25
11/12/2014,Wednesday,No,UXP/UX,Long,FALSE,intact,broken,broken,RX,4:15,Short,TRUE,red,5:45,8:15,0.061,Below,broken,broken,broken,-0.848,1.091,9:15,9:00,RX,green,Long,FALSE,11:20,-0.652,-0.667,-1.636,0.333,broken,broken,broken,11:25,14:30
11/11/2014,Tuesday,No,DXP/DX,Short,TRUE,intact,intact,broken,DXP,4:15,Long,TRUE,red,5:45,6:30,0.623,Above,intact,intact,broken,0.245,1.075,9:05,8:35,UX,green,Short,FALSE,11:15,0.33,0.302,0.679,-0.019,broken,broken,broken,14:25,03:15
11/10/2014,Monday,No,RC,Long,TRUE,broken,broken,intact,RX,4:15,Long,TRUE,green,4:30,6:45,0.2,Above,intact,broken,intact,-0.2,0.338,9:05,9:20,RX,red,Short,TRUE,11:10,-0.692,-0.738,0.092,-1.477,intact,broken,intact,05:35,15:40
11/7/2014,Friday,No,UXP/UX,Short,TRUE,broken,broken,intact,RX,5:00,Long,TRUE,green,5:30,6:00,2.083,Above,intact,intact,intact,0.694,2.111,9:15,8:30,UXP,green,Long,TRUE,11:30,2.236,2.278,3.278,1.194,intact,intact,intact,11:30,01:10
11/6/2014,Thursday,No,UXP/UX,Long,FALSE,intact,intact,broken,DXP,4:15,Long,FALSE,green,8:15,5:00,-2.44,Below,intact,intact,intact,-4.72,-2.24,9:15,8:50,DXP,red,Long,TRUE,10:50,-4.46,-4.68,-3.6,-5.32,intact,intact,intact,20:50,10:00
11/5/2014,Wednesday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,4:15,Long,TRUE,green,5:00,8:15,3.952,Above,intact,intact,intact,2.143,5.619,9:20,9:00,UXP,green,Long,TRUE,10:35,4.714,4.786,6.095,3.333,broken,broken,intact,10:50,03:35
11/4/2014,Tuesday,No,DXP/DX,Long,FALSE,intact,intact,intact,DXP,4:45,Short,TRUE,green,5:00,7:15,1.613,Below,broken,intact,intact,-1.097,1.645,8:30,9:00,DXP,red,Short,TRUE,10:35,1.016,1.032,0,2.032,intact,intact,intact,21:30,05:10
11/3/2014,Monday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,4:00,Long,TRUE,red,4:15,8:00,1.964,Above,intact,broken,broken,-0.143,2.286,9:25,8:35,D,red,Long,FALSE,12:55,-1.143,-0.964,-0.071,-2.214,broken,intact,broken,07:25,14:50
10/31/2014,Friday,No,DXP/DX,Long,FALSE,broken,broken,intact,RX,5:15,Short,TRUE,red,6:30,8:15,0.408,Below,intact,intact,intact,0.31,1.352,9:00,8:35,DXP,green,Long,TRUE,14:20,0.754,0.761,0.296,1.211,intact,intact,intact,03:00,09:00
10/30/2014,Thursday,No,DXP/DX,Long,TRUE,broken,broken,intact,DX,4:00,Short,TRUE,red,4:00,7:15,1.6,Below,broken,intact,intact,-0.8,3.2,8:35,8:55,DXP,red,Short,FALSE,11:25,3.4,3.5,2.067,4.733,intact,intact,intact,22:55,14:55
10/29/2014,Wednesday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,6:00,Long,TRUE,red,8:00,8:15,2,Above,intact,intact,broken,0.417,3.125,9:25,8:30,UXP,red,Long,FALSE,11:20,1.208,1.333,1.833,0.583,intact,intact,intact,11:25,19:40
10/28/2014,Tuesday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,red,6:00,8:15,4.286,Above,broken,broken,broken,-1.214,4.286,9:25,8:30,RX,green,Long,TRUE,10:35,-0.286,-0.607,1.643,-2.214,intact,broken,intact,08:10,01:10
10/27/2014,Monday,No,UXP/UX,NO_CONF,NO_CONF,broken,broken,broken,UXP,5:00,Short,TRUE,green,5:15,8:15,12.429,Below,intact,intact,intact,11,24.429,9:05,8:30,DXP,red,Long,TRUE,10:45,20.143,20.5,17.571,22.714,intact,intact,broken,03:10,09:05
10/24/2014,Friday,No,UXP/UX,Short,TRUE,broken,intact,intact,DXP,4:15,Short,TRUE,red,4:45,7:00,2.727,Below,intact,intact,intact,2.273,6.545,9:05,9:25,DXP,red,Short,FALSE,10:35,5.909,5.5,2.909,8.909,intact,intact,intact,20:30,10:40
10/23/2014,Thursday,No,DXP/DX,Short,FALSE,intact,broken,broken,RX,4:15,Long,TRUE,red,4:45,7:15,2.219,Above,intact,intact,intact,0.5,3.031,8:35,9:25,UXP,red,Long,TRUE,10:30,2.687,2.766,3.375,2,intact,intact,intact,11:05,22:45
10/22/2014,Wednesday,No,RC,Short,TRUE,intact,broken,broken,RX,4:45,Short,FALSE,green,8:00,7:45,-1.2,Above,broken,broken,broken,-1.971,-0.429,8:40,9:00,RX,red,Short,TRUE,10:30,-0.686,-0.657,-1.457,0.086,broken,broken,broken,09:00,14:50
10/21/2014,Tuesday,No,RC,Long,TRUE,intact,intact,intact,UXP,4:45,Long,FALSE,green,7:30,6:00,-1.115,Inside,broken,broken,broken,-1.846,2.615,8:45,9:10,UX,red,Short,TRUE,10:50,1.25,1.019,2.615,-0.115,intact,intact,broken,09:35,13:20
10/20/2014,Monday,No,RC,Short,TRUE,intact,broken,intact,D,4:15,Short,TRUE,green,5:00,4:15,0.231,Inside,broken,intact,intact,-0.885,2.462,9:25,9:00,DXP,red,Short,FALSE,10:50,3.615,3.519,1.731,5.5,broken,intact,intact,19:40,11:00
10/17/2014,Friday,No,UXP/UX,Long,FALSE,intact,intact,broken,DXP,4:15,Long,TRUE,green,4:15,5:45,1.606,Above,intact,broken,broken,-0.091,2.576,9:10,8:50,UX,green,Long,FALSE,10:55,0.818,0.652,1.909,-0.273,broken,broken,broken,06:25,02:55
10/16/2014,Thursday,No,DXP/DX,Long,TRUE,broken,broken,broken,RX,4:15,Short,TRUE,green,5:00,4:30,0.486,Below,intact,broken,broken,-0.4,1.314,8:45,9:00,RX,green,Long,TRUE,11:20,-0.2,-0.371,-1.029,0.629,intact,broken,broken,13:00,07:10
10/14/2014,Tuesday,No,RC,Long,TRUE,intact,intact,broken,UXP,4:30,Short,TRUE,green,4:30,6:15,3.136,Below,intact,intact,intact,0.5,3.227,8:30,9:15,DXP,red,Short,TRUE,12:15,4.295,4.023,2.636,5.955,broken,intact,intact,03:35,14:30
10/13/2014,Monday,No,RC,Short,FALSE,broken,intact,broken,DXP,4:00,Short,FALSE,red,8:00,4:45,-2.529,Above,broken,intact,broken,-5.118,0.824,9:00,9:25,UXP,red,Short,FALSE,10:35,-3.176,-3.265,-5,-1.353,broken,broken,broken,13:30,04:30
10/10/2014,Friday,No,DXP/DX,Long,FALSE,intact,broken,broken,DX,5:00,Long,TRUE,green,8:15,5:45,-0.568,Inside,broken,intact,intact,-1.757,2.378,8:40,9:25,UX,red,Long,TRUE,11:45,1.189,1.108,2.405,-0.027,broken,broken,broken,13:50,23:50
10/9/2014,Thursday,No,UXP/UX,Long,FALSE,broken,broken,broken,DX,4:30,Long,FALSE,red,8:15,7:45,-3.727,Below,intact,intact,intact,-5.955,-3.091,9:25,8:30,DXP,red,Short,TRUE,10:30,-4.955,-4.795,-4.273,-5.636,intact,intact,intact,04:45,15:10
10/8/2014,Wednesday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,7:15,Long,TRUE,red,8:15,4:30,-0.111,Inside,broken,broken,broken,-1.111,0.25,8:45,8:35,DX,red,Short,TRUE,10:30,-1.5,-1.347,-0.639,-2.361,intact,intact,intact,19:45,10:30
10/7/2014,Tuesday,No,UXP/UX,Short,TRUE,intact,broken,intact,RX,4:00,Short,TRUE,red,7:15,6:00,2.588,Below,intact,intact,intact,0.353,3.882,9:20,9:10,DXP,red,Short,TRUE,11:25,4.471,4.324,3.529,5.412,intact,intact,intact,03:15,15:25
10/6/2014,Monday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:45,Long,TRUE,green,7:45,5:00,-0.045,Inside,broken,intact,broken,-2.591,0.273,9:20,8:50,DXP,red,Long,TRUE,13:15,-3.114,-3.273,-1.227,-5,broken,broken,broken,15:45,10:35
10/3/2014,Friday,No,UXP/UX,Short,FALSE,intact,intact,broken,UXP,4:00,Short,TRUE,green,5:00,7:30,1.654,Below,intact,intact,intact,0.731,4.115,9:05,8:35,DXP,red,Short,TRUE,10:30,3.442,3.404,1.615,5.269,intact,intact,intact,00:15,11:25
10/2/2014,Thursday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,5:30,Short,TRUE,red,8:00,8:15,0.219,Below,intact,broken,broken,-0.289,0.211,8:30,8:40,RC,green,Long,TRUE,12:40,-0.508,-0.547,-0.797,-0.219,intact,intact,broken,14:50,05:40
10/1/2014,Wednesday,No,DXP/DX,Long,TRUE,intact,broken,intact,RX,5:15,Long,TRUE,red,6:45,8:15,0.233,Above,intact,intact,broken,-0.033,1.767,8:40,9:05,UXP,red,Long,FALSE,10:30,1.467,1.533,1.9,1.033,intact,intact,broken,11:05,14:15
9/30/2014,Tuesday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,4:45,Long,FALSE,red,7:45,4:00,-0.536,Inside,broken,intact,intact,-2.536,0.214,9:25,9:05,DXP,red,Short,TRUE,10:55,-3.554,-3.589,-2.071,-5.036,broken,intact,intact,05:05,14:15
9/29/2014,Monday,No,RC,Long,TRUE,broken,intact,broken,DXP,4:45,Long,TRUE,red,5:00,7:00,3.545,Above,intact,intact,intact,-0.091,6,9:20,8:45,UXP,green,Long,TRUE,11:00,4.682,3.955,6.091,3.273,broken,broken,intact,13:55,03:35
9/26/2014,Friday,No,DXP/DX,Long,FALSE,broken,intact,broken,DXP,5:30,Long,TRUE,red,5:30,4:30,3.444,Above,intact,intact,intact,0.889,4.167,9:10,8:35,UXP,green,Long,TRUE,10:40,2,2.083,3.056,0.944,intact,broken,intact,14:00,04:25
9/25/2014,Thursday,No,UXP/UX,Short,TRUE,broken,broken,broken,DX,4:15,Short,FALSE,green,8:15,5:15,-3.348,Above,intact,broken,broken,-3.957,-1.826,9:10,8:50,U,red,Short,TRUE,10:30,-1.565,-1.457,-2.957,-0.174,intact,broken,broken,08:15,14:00
9/24/2014,Wednesday,No,RC,Short,FALSE,intact,intact,broken,UXP,4:00,Short,TRUE,red,4:15,7:00,0.368,Below,intact,intact,broken,-0.421,1.895,8:55,9:25,DXP,red,Long,TRUE,10:35,1.526,1.368,0.474,2.579,broken,broken,broken,14:50,10:05
9/23/2014,Tuesday,No,RC,Long,TRUE,intact,broken,intact,UX,6:45,Long,TRUE,red,7:00,4:30,0.475,Above,broken,broken,intact,-0.775,0.6,9:25,8:55,RX,green,Long,TRUE,13:15,0.062,-0.062,1.25,-1.125,intact,broken,intact,13:20,09:30
9/22/2014,Monday,No,RC,Short,TRUE,intact,intact,broken,DXP,4:45,Long,TRUE,red,5:15,4:00,2.857,Above,broken,broken,intact,-1,3.714,9:00,8:30,RX,red,Short,TRUE,11:35,-1.429,-1.429,0.786,-3.643,broken,broken,intact,07:00,12:20
9/19/2014,Friday,No,DXP/DX,Short,TRUE,broken,intact,intact,DXP,4:00,Short,FALSE,red,6:45,4:15,0.563,Below,broken,broken,broken,-1.125,1.563,9:05,8:40,RX,red,Short,TRUE,10:55,0.094,0.281,-2.812,3,intact,broken,intact,09:35,10:30
9/18/2014,Thursday,No,DXP/DX,Long,FALSE,intact,broken,intact,U,4:00,Long,TRUE,green,4:15,4:45,0.238,Inside,broken,broken,broken,-1.19,3.095,8:30,9:05,RX,red,Short,TRUE,11:40,0.071,-0.024,1.952,-1.81,broken,broken,broken,09:05,14:10
9/17/2014,Wednesday,No,UXP/UX,Long,TRUE,broken,broken,broken,RX,4:00,Short,FALSE,red,6:15,4:30,0,Inside,broken,broken,intact,-1.818,1.364,8:45,8:35,RX,red,Short,TRUE,10:30,0.455,0.136,-2.818,3.727,broken,broken,intact,06:20,12:45
9/16/2014,Tuesday,No,UXP/UX,Short,FALSE,intact,intact,broken,DXP,4:30,Long,FALSE,green,8:00,5:00,-0.917,Inside,broken,intact,intact,-1.5,7,8:30,9:25,UXP,green,Long,TRUE,10:45,7.667,7.792,9.583,5.75,broken,intact,intact,13:55,08:00
9/15/2014,Monday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,green,7:30,7:30,-0.053,Inside,broken,intact,intact,-1.263,2.895,8:45,9:20,UXP,green,Long,TRUE,10:30,3.184,3.158,4.474,1.895,intact,intact,intact,15:15,19:50
9/12/2014,Friday,No,UXP/UX,Short,FALSE,broken,intact,broken,UXP,4:30,Long,FALSE,green,8:00,7:45,-3.111,Below,intact,intact,broken,-4.611,-1.778,8:45,9:05,DXP,red,Long,FALSE,11:40,-4.528,-4.583,-3.611,-5.444,broken,intact,broken,04:45,15:25
9/11/2014,Thursday,No,DXP/DX,Long,FALSE,intact,intact,intact,DXP,5:00,Short,TRUE,red,5:30,5:45,2.591,Below,intact,broken,intact,0.091,2.955,8:45,9:25,RX,green,Long,TRUE,11:05,-1.091,-1.409,-3.182,1,intact,broken,broken,15:40,07:15
9/10/2014,Wednesday,No,DXP/DX,Long,FALSE,intact,intact,broken,DXP,4:30,Long,FALSE,red,7:30,8:00,-0.143,Inside,broken,intact,intact,-2.762,0.048,9:10,8:30,DXP,red,Short,TRUE,10:30,-2.619,-2.595,-2.048,-3.19,intact,intact,intact,21:40,11:25
9/9/2014,Tuesday,No,UXP/UX,Long,FALSE,intact,broken,broken,RX,4:30,Long,TRUE,green,6:00,7:30,2,Above,intact,broken,broken,-0.13,2.696,9:25,8:35,U,red,Short,TRUE,11:55,-0.174,-0.239,0.391,-0.739,intact,broken,broken,07:35,12:10
9/8/2014,Monday,No,DXP/DX,Short,FALSE,broken,intact,intact,DX,4:00,Short,TRUE,red,4:00,7:30,2.034,Below,intact,intact,intact,1.345,4,9:20,8:40,DXP,green,Long,TRUE,10:45,3.293,3.431,2.828,3.759,intact,intact,intact,02:10,09:55
9/5/2014,Friday,No,DXP/DX,Long,FALSE,broken,broken,broken,UX,4:45,Long,FALSE,red,8:00,5:30,-1.316,Below,intact,intact,intact,-3.895,-1.053,9:00,8:30,DXP,red,Short,TRUE,10:50,-3.132,-2.895,-1.895,-4.368,broken,broken,intact,05:45,12:00
9/4/2014,Thursday,No,UXP/UX,Long,FALSE,intact,intact,broken,DXP,4:30,Long,TRUE,red,8:15,4:30,0.545,Above,broken,intact,broken,-5.636,0.545,8:40,8:30,UXP,green,Short,TRUE,11:25,1.864,1.773,3.091,0.636,intact,broken,broken,07:15,08:40
9/3/2014,Wednesday,No,DXP/DX,Short,FALSE,intact,intact,intact,UXP,4:45,Long,TRUE,green,5:00,6:15,4.5,Above,intact,intact,intact,4.1,7.8,8:40,9:20,UXP,red,Short,FALSE,10:30,7.65,7.85,8.7,6.6,intact,intact,intact,14:20,20:50
9/2/2014,Tuesday,No,UXP/UX,Long,FALSE,broken,intact,intact,DXP,4:15,Short,TRUE,red,4:30,4:30,6,Below,intact,intact,intact,4.75,9.083,9:25,8:55,DXP,green,Short,TRUE,10:55,7.625,7.75,6.75,8.5,intact,intact,intact,22:00,14:15
8/29/2014,Friday,No,UXP/UX,Short,FALSE,intact,intact,intact,UXP,4:00,Long,TRUE,green,8:00,7:30,0.429,Above,intact,intact,intact,0.048,2.381,8:30,9:25,UXP,red,Short,FALSE,11:00,1.786,1.833,2.286,1.286,intact,intact,intact,14:25,20:40
8/28/2014,Thursday,No,DXP/DX,Long,FALSE,intact,intact,broken,DXP,4:15,Short,FALSE,red,8:15,4:15,-3.533,Above,intact,intact,intact,-7.533,-2.867,8:35,9:15,UXP,red,Long,TRUE,10:45,-5.167,-4.7,-6.933,-3.4,intact,intact,intact,10:50,04:10
8/27/2014,Wednesday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:15,Long,TRUE,green,7:00,7:30,0.077,Inside,broken,broken,broken,-1.115,0.115,9:25,8:30,U,green,Short,TRUE,11:25,-0.231,-0.404,0.077,-0.538,intact,intact,broken,07:45,12:05
8/26/2014,Tuesday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:00,Short,TRUE,green,7:15,6:15,-0.125,Inside,broken,intact,broken,-3.625,0.25,9:00,9:10,UXP,green,Short,TRUE,11:20,-3.656,-3.75,-4.5,-2.812,intact,intact,broken,10:00,12:00
8/25/2014,Monday,No,ADR/Other,NO_CONF,NO_CONF,,,,ODR/Other,4:00,Short,FALSE,green,7:15,8:15,-1.8,Above,broken,intact,intact,-2.2,4,9:25,8:35,DXP,red,Long,TRUE,11:00,4.1,4.3,3.5,4.7,,,,07:20,10:35
8/22/2014,Friday,No,UXP/UX,Short,FALSE,intact,broken,intact,D,4:30,Short,TRUE,red,7:45,7:30,0,Inside,intact,broken,intact,-0.265,1.265,9:10,8:30,D,green,Short,TRUE,10:30,0.147,0.088,-0.529,0.824,intact,intact,intact,02:00,11:50
8/21/2014,Thursday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,4:00,Short,TRUE,green,4:00,8:15,2.5,Below,broken,intact,intact,-6.9,3.5,8:30,9:20,UXP,green,Long,TRUE,10:55,-5.15,-5.7,-7.1,-3.2,broken,broken,intact,12:05,04:25
8/20/2014,Wednesday,No,DXP/DX,Short,TRUE,intact,broken,intact,U,4:15,Long,TRUE,green,8:15,8:15,0.769,Above,intact,intact,broken,0.615,3.538,8:30,9:20,UXP,green,Long,FALSE,10:30,3.038,3.115,3.385,2.692,intact,intact,intact,10:30,01:05
